n1,n2,weight
21220,19575,1.0
21221,19575,1.0
21222,19575,1.0
21223,19575,-1.0
21224,19575,-1.0
21225,19575,-1.0
21226,19575,-1.0
21227,19575,-1.0
21200,19575,-1.0
21228,19575,-1.0
26525,24942,1.0
24944,24942,1.0
26526,24942,-1.0
26527,24942,-1.0
26528,24942,-1.0
10404,6450,1.0
10405,6450,1.0
10406,6450,1.0
10407,6450,1.0
1600,358,1.0
1601,358,1.0
1602,358,-1.0
16790,15403,1.0
16791,15403,-1.0
16792,15403,-1.0
34335,33729,1.0
34304,33729,1.0
34288,33729,-1.0
34411,33729,-1.0
9018,5328,-1.0
1112,3576,-1.0
22767,21195,1.0
6354,2803,1.0
6355,2803,1.0
6356,2803,1.0
6357,2803,1.0
2836,2803,-1.0
6358,2803,-1.0
6359,2803,-1.0
6360,2803,-1.0
31871,31436,-1.0
1136,7527,-1.0
6184,2643,-1.0
6185,2643,-1.0
6186,2643,-1.0
6187,2643,-1.0
6188,2643,-1.0
12280,8538,1.0
32240,31677,-1.0
32348,31677,-1.0
4277,1785,-1.0
20625,19051,1.0
17217,19051,1.0
20626,19051,1.0
20627,19051,-1.0
20628,19051,-1.0
10107,6160,1.0
14959,12507,-1.0
14960,12507,-1.0
14961,12507,-1.0
14692,12125,-1.0
14693,12125,-1.0
34348,33930,1.0
33739,33930,1.0
8614,5054,1.0
8615,5054,1.0
8616,5054,-1.0
24559,22944,-1.0
6581,2865,-1.0
6582,2865,-1.0
6583,2865,-1.0
26617,25061,-1.0
26618,25061,-1.0
26619,25061,-1.0
20469,18952,1.0
20470,18952,1.0
5494,2281,1.0
5495,2281,1.0
5496,2281,-1.0
5497,2281,-1.0
5498,2281,-1.0
214,1178,1.0
3689,1178,-1.0
3690,1178,-1.0
223,1178,-1.0
3691,1178,-1.0
23081,21394,1.0
28578,27433,1.0
28579,27433,1.0
34441,34269,-1.0
15050,12594,-1.0
15051,12594,-1.0
15052,12594,-1.0
9785,988,1.0
9786,988,1.0
9787,988,-1.0
12732,8986,1.0
12733,8986,1.0
12734,8986,1.0
24756,23179,-1.0
29742,28922,-1.0
25517,23920,-1.0
25518,23920,-1.0
3564,1082,1.0
3565,1082,1.0
3566,1082,1.0
22206,20606,1.0
22207,20606,1.0
22208,20606,-1.0
17025,15861,1.0
13644,15861,1.0
15852,15861,1.0
32481,32596,1.0
32945,32596,-1.0
33660,32596,-1.0
16334,14615,-1.0
33304,33635,1.0
34206,33635,-1.0
11744,7930,-1.0
19277,17988,1.0
19278,17988,-1.0
10821,6755,1.0
10822,6755,1.0
10823,6755,1.0
10824,6755,-1.0
10825,6755,-1.0
11827,8105,1.0
26285,24583,1.0
26286,24583,1.0
32452,32281,-1.0
14151,11024,1.0
14760,12223,-1.0
14763,12223,-1.0
14114,10912,1.0
33767,5938,-1.0
14752,12206,1.0
14753,12206,-1.0
18399,17294,1.0
18400,17294,1.0
18401,17294,1.0
18402,17294,1.0
18403,17294,1.0
18404,17294,-1.0
6231,2680,1.0
6232,2680,-1.0
14400,11616,1.0
14401,11616,1.0
30756,29957,-1.0
3569,1084,-1.0
26057,24404,1.0
2959,710,-1.0
2960,710,-1.0
7803,3989,1.0
7804,3989,1.0
7805,3989,1.0
7806,3989,-1.0
26329,24619,1.0
6901,3018,1.0
2984,3018,-1.0
6902,3018,-1.0
6903,3018,-1.0
6904,3018,-1.0
28793,27618,1.0
28794,27618,1.0
28795,27618,-1.0
28796,27618,-1.0
28797,27618,-1.0
28798,27618,-1.0
18382,17286,1.0
18383,17286,1.0
18384,17286,-1.0
18385,17286,-1.0
21979,20449,1.0
21980,20449,1.0
13600,10137,1.0
13601,10137,1.0
13602,10137,1.0
24058,22455,1.0
18473,17315,1.0
18474,17315,1.0
18475,17315,1.0
18476,17315,-1.0
18477,17315,-1.0
18478,17315,-1.0
18479,17315,-1.0
26720,25199,1.0
33299,33200,-1.0
33374,33200,-1.0
21652,20009,1.0
11082,6996,1.0
11083,6996,-1.0
25605,24086,-1.0
25606,24086,-1.0
25607,24086,-1.0
25608,24086,-1.0
25609,24086,-1.0
4154,1662,1.0
34229,33779,1.0
34346,33779,1.0
34366,33779,-1.0
29406,28529,-1.0
29407,28529,-1.0
6299,2786,1.0
6300,2786,1.0
6301,2786,1.0
6302,2786,1.0
31911,31500,-1.0
8575,5009,1.0
8576,5009,-1.0
8577,5009,-1.0
22172,20574,-1.0
22173,20574,-1.0
9188,5510,-1.0
4895,2064,1.0
4896,2064,-1.0
20079,18487,1.0
18014,22524,-1.0
24123,22524,-1.0
10196,6257,1.0
8656,5100,1.0
7659,3797,-1.0
3856,1353,1.0
3857,1353,-1.0
32828,32540,-1.0
32968,32540,-1.0
33641,32540,-1.0
33041,32540,-1.0
32738,32518,1.0
32216,31732,-1.0
7432,3422,1.0
7433,3422,-1.0
7434,3422,-1.0
7676,3813,1.0
7677,3813,1.0
7678,3813,1.0
1887,466,1.0
1888,466,1.0
1889,466,1.0
1890,466,1.0
1891,466,1.0
1892,466,1.0
1893,466,-1.0
15812,13619,-1.0
33974,33332,-1.0
28879,27675,1.0
28880,27675,-1.0
28881,27675,-1.0
27021,25720,-1.0
22577,21026,1.0
22578,21026,-1.0
7212,3258,-1.0
7213,3258,-1.0
23038,21331,-1.0
20096,18500,-1.0
5582,2317,-1.0
1571,349,1.0
1572,349,1.0
1573,349,1.0
1574,349,-1.0
14330,11404,1.0
31175,30446,-1.0
28317,27156,-1.0
15018,12575,1.0
15019,12575,-1.0
15020,12575,-1.0
1690,396,1.0
1691,396,-1.0
1692,396,-1.0
1693,396,-1.0
26950,25636,1.0
26951,25636,-1.0
26952,25636,-1.0
17164,19214,1.0
16141,19214,1.0
17885,19214,1.0
17167,19214,1.0
17166,19214,1.0
20830,19214,-1.0
15785,13586,-1.0
15786,13586,-1.0
21525,19796,-1.0
7187,3227,1.0
7188,3227,1.0
7189,3227,-1.0
32231,31686,-1.0
24376,22785,1.0
24293,22785,1.0
24377,22785,-1.0
24378,22785,-1.0
24379,22785,-1.0
24380,22785,-1.0
26425,24804,-1.0
18854,17664,-1.0
18855,17664,-1.0
15040,12589,1.0
15041,12589,-1.0
15042,12589,-1.0
15043,12589,-1.0
14987,12589,-1.0
15044,12589,-1.0
15367,13153,1.0
14191,11114,1.0
14192,11114,-1.0
576,34,-1.0
577,34,-1.0
578,34,-1.0
579,34,-1.0
580,34,-1.0
32330,31928,1.0
32333,31928,1.0
32332,31928,1.0
32331,31928,1.0
32175,31928,-1.0
19402,18035,-1.0
19403,18035,-1.0
22157,20548,-1.0
22158,20548,-1.0
29098,27989,1.0
29099,27989,1.0
29100,27989,1.0
29101,27989,-1.0
3533,1052,1.0
3534,1052,1.0
15623,9824,-1.0
27033,25726,1.0
27034,25726,-1.0
27035,25726,-1.0
27036,25726,-1.0
27037,25726,-1.0
27038,25726,-1.0
5613,2337,-1.0
5614,2337,-1.0
24432,22832,-1.0
5993,2576,1.0
5994,2576,1.0
5995,2576,-1.0
20522,22176,1.0
23872,22176,-1.0
23873,22176,-1.0
15893,13674,1.0
15894,13674,1.0
15895,13674,-1.0
27074,25747,-1.0
27075,25747,-1.0
27076,25747,-1.0
16918,15660,-1.0
19520,18093,1.0
19521,18093,1.0
19522,18093,-1.0
6334,2795,1.0
6335,2795,-1.0
31826,31230,1.0
31916,31230,1.0
3943,1478,-1.0
27520,26004,1.0
27442,26004,1.0
27443,26004,1.0
11394,7372,-1.0
7974,4295,1.0
10816,6753,1.0
10817,6753,-1.0
10818,6753,-1.0
25471,23856,-1.0
33450,33091,1.0
17716,16910,1.0
17717,16910,-1.0
12035,8331,1.0
12036,8331,1.0
4891,2063,1.0
4892,2063,1.0
4893,2063,1.0
4894,2063,-1.0
15402,15449,1.0
16812,15449,-1.0
16813,15449,-1.0
16814,15449,-1.0
34345,33916,-1.0
34286,33916,-1.0
1497,330,1.0
1498,330,1.0
1481,330,1.0
33895,33226,-1.0
31119,30400,-1.0
31120,30400,-1.0
29138,27996,1.0
29139,27996,-1.0
29140,27996,-1.0
29092,27996,-1.0
11727,7886,1.0
11728,7886,1.0
11729,7886,1.0
32346,32084,-1.0
23975,22293,-1.0
14641,12072,1.0
14642,12072,-1.0
1531,338,1.0
1532,338,1.0
1533,338,-1.0
28666,28489,-1.0
33301,33082,1.0
32934,33082,1.0
33571,33082,-1.0
16407,14724,-1.0
16408,14724,-1.0
31735,31152,1.0
31863,31152,-1.0
15130,12641,-1.0
15131,12641,-1.0
15132,12641,-1.0
15133,12641,-1.0
15134,12641,-1.0
30740,29936,1.0
30741,29936,-1.0
2110,507,1.0
2111,507,1.0
2112,507,1.0
2113,507,1.0
2114,507,-1.0
2115,507,-1.0
2116,507,-1.0
27182,25822,1.0
27183,25822,1.0
27184,25822,1.0
27185,25822,1.0
27186,25822,1.0
27187,25822,1.0
27188,25822,1.0
25830,25822,-1.0
27173,25822,-1.0
8186,4567,-1.0
27863,26277,-1.0
14406,11629,1.0
14407,11629,-1.0
19484,18078,-1.0
16762,15379,1.0
16763,15379,1.0
16764,15379,-1.0
20795,19160,-1.0
26290,24596,-1.0
26291,24596,-1.0
26292,24596,-1.0
26293,24596,-1.0
26294,24596,-1.0
26238,24535,1.0
26242,24535,-1.0
26243,24535,-1.0
26244,24535,-1.0
10149,10146,1.0
13607,10146,1.0
13608,10146,-1.0
12824,9146,1.0
12825,9146,-1.0
24156,22571,1.0
33091,32705,1.0
22566,20989,1.0
22567,20989,-1.0
24931,23317,1.0
23300,23317,-1.0
24932,23317,-1.0
29772,28940,-1.0
27284,25893,-1.0
28452,27276,-1.0
30225,29501,-1.0
30226,29501,-1.0
22081,20491,-1.0
22082,20491,-1.0
22083,20491,-1.0
20578,20491,-1.0
30114,29367,1.0
30115,29367,1.0
13443,13380,1.0
2456,566,1.0
2150,566,1.0
25926,27341,-1.0
28483,27341,-1.0
10712,6665,1.0
20115,18519,1.0
20116,18519,1.0
20117,18519,-1.0
20118,18519,-1.0
30851,30064,1.0
33392,33632,1.0
2150,8832,-1.0
25201,23558,-1.0
22624,21100,-1.0
14363,11521,1.0
14364,11521,-1.0
19099,17894,1.0
19100,17894,-1.0
19101,17894,-1.0
19102,17894,-1.0
19103,17894,-1.0
19104,17894,-1.0
19664,18155,-1.0
33839,33548,1.0
33901,33548,1.0
793,64,1.0
802,64,1.0
803,64,1.0
804,64,-1.0
805,64,-1.0
806,64,-1.0
807,64,-1.0
808,64,-1.0
809,64,-1.0
810,64,-1.0
811,64,-1.0
2469,572,1.0
2470,572,1.0
2471,572,1.0
2472,572,1.0
2473,572,-1.0
2474,572,-1.0
2475,572,-1.0
2476,572,-1.0
16019,13922,-1.0
28325,27169,1.0
21378,19659,-1.0
25056,23390,-1.0
7327,3362,1.0
7328,3362,1.0
20256,18661,1.0
13891,10596,1.0
13892,10596,1.0
13893,10596,1.0
13894,10596,-1.0
32323,32140,-1.0
27733,26133,-1.0
27734,26133,-1.0
20139,18548,-1.0
5012,2115,-1.0
5013,2115,-1.0
33154,32592,1.0
33663,32592,-1.0
22380,20772,-1.0
13203,13386,1.0
15532,13386,1.0
13387,13386,-1.0
14288,11301,1.0
32375,32147,1.0
32503,32147,1.0
14811,12291,-1.0
23247,21712,-1.0
19813,18230,-1.0
17180,18230,-1.0
24063,22467,-1.0
8363,4766,1.0
3231,794,1.0
3232,794,-1.0
20209,18624,1.0
20210,18624,-1.0
11482,7511,-1.0
31748,31513,1.0
32539,32432,-1.0
28060,26685,1.0
12076,8381,1.0
12077,8381,-1.0
24561,22946,-1.0
24562,22946,-1.0
10237,6325,1.0
10238,6325,1.0
27469,25981,1.0
27470,25981,1.0
27471,25981,1.0
27472,25981,1.0
27473,25981,1.0
27474,25981,-1.0
1118,1036,1.0
1119,1036,1.0
1120,1036,1.0
1121,1036,1.0
1122,1036,-1.0
1123,1036,-1.0
1104,1036,-1.0
8010,4329,1.0
27559,26026,1.0
28437,27241,-1.0
15347,13089,-1.0
25821,28429,-1.0
21613,19950,1.0
21614,19950,1.0
17111,16064,1.0
1699,403,1.0
1700,403,-1.0
3524,1046,-1.0
3525,1046,-1.0
3526,1046,-1.0
23055,24679,-1.0
3726,1218,-1.0
3727,1218,-1.0
1379,261,1.0
1380,261,1.0
3221,789,1.0
3222,789,1.0
26715,25190,-1.0
24167,22608,1.0
22694,21175,1.0
22695,21175,1.0
22696,21175,1.0
22697,21175,1.0
22698,21175,-1.0
22699,21175,-1.0
22700,21175,-1.0
1407,269,1.0
1408,269,1.0
1409,269,-1.0
12485,8804,1.0
945,7,1.0
946,7,1.0
947,7,1.0
948,7,1.0
949,7,1.0
950,7,1.0
951,7,-1.0
952,7,-1.0
953,7,-1.0
954,7,-1.0
955,7,-1.0
956,7,-1.0
957,7,-1.0
30391,29688,-1.0
25532,23952,-1.0
8091,4447,1.0
21592,19888,1.0
21593,19888,1.0
27959,26480,-1.0
20644,19065,1.0
20645,19065,1.0
20646,19065,1.0
7167,3220,1.0
7168,3220,1.0
7169,3220,1.0
7170,3220,1.0
7171,3220,1.0
7172,3220,1.0
7173,3220,-1.0
7174,3220,-1.0
7175,3220,-1.0
7176,3220,-1.0
7177,3220,-1.0
7178,3220,-1.0
25074,23424,-1.0
8065,4409,-1.0
5116,2148,1.0
5117,2148,1.0
5118,2148,1.0
5119,2148,1.0
5120,2148,-1.0
5121,2148,-1.0
5122,2148,-1.0
5123,2148,-1.0
7967,4290,-1.0
544,15279,-1.0
12453,15279,-1.0
31535,30696,1.0
21141,23092,1.0
22897,21263,1.0
22898,21263,1.0
22899,21263,1.0
22900,21263,1.0
22901,21263,1.0
22902,21263,1.0
22903,21263,-1.0
22904,21263,-1.0
13718,10293,1.0
13719,10293,1.0
4975,2096,1.0
4976,2096,1.0
4977,2096,1.0
4978,2096,1.0
4979,2096,1.0
4980,2096,-1.0
10449,6470,1.0
10450,6470,1.0
10451,6470,1.0
33236,32962,-1.0
19913,18308,1.0
19914,18308,-1.0
16682,15224,-1.0
24396,27255,1.0
19561,19852,-1.0
11206,7153,1.0
29557,28725,1.0
29558,28725,1.0
29550,28725,-1.0
29559,28725,-1.0
29560,28725,-1.0
27634,28725,-1.0
34130,33435,1.0
34107,33435,1.0
34209,33435,1.0
34036,33435,1.0
34106,33435,1.0
33932,33435,-1.0
12979,9365,-1.0
10808,6745,1.0
10809,6745,-1.0
7028,3125,1.0
8504,4923,-1.0
31179,30452,1.0
8606,5041,1.0
8607,5041,1.0
4785,4866,-1.0
32932,32671,-1.0
18313,17256,1.0
18314,17256,1.0
18315,17256,-1.0
5506,2283,1.0
5507,2283,-1.0
5508,2283,-1.0
5509,2283,-1.0
20433,18879,1.0
20434,18879,-1.0
7326,3359,-1.0
18607,17358,1.0
18608,17358,1.0
18609,17358,1.0
18610,17358,-1.0
18611,17358,-1.0
18612,17358,-1.0
18613,17358,-1.0
18614,17358,-1.0
22618,30859,-1.0
28554,27396,-1.0
24590,22953,1.0
24591,22953,1.0
24592,22953,1.0
24593,22953,1.0
24594,22953,1.0
24595,22953,1.0
24596,22953,-1.0
24597,22953,-1.0
30382,29651,-1.0
22409,20786,1.0
9295,5624,1.0
9296,5624,1.0
3190,775,1.0
3191,775,1.0
3192,775,-1.0
3193,775,-1.0
3194,775,-1.0
3195,775,-1.0
3196,775,-1.0
3197,775,-1.0
31229,30517,-1.0
12575,17567,1.0
14316,11361,1.0
14317,11361,-1.0
28202,26951,-1.0
23050,21351,1.0
33284,33184,1.0
20431,18878,-1.0
20432,18878,-1.0
27705,26116,1.0
12014,8282,1.0
3717,1214,1.0
3718,1214,-1.0
34390,34147,-1.0
19161,17917,1.0
19162,17917,-1.0
3916,1416,1.0
4350,1823,1.0
4351,1823,-1.0
20140,18549,1.0
20137,18549,-1.0
32954,32759,1.0
33678,32759,1.0
32901,32759,1.0
32454,32759,1.0
28602,27468,1.0
28603,27468,-1.0
28604,27468,-1.0
34022,33344,1.0
33786,33344,1.0
33756,33344,1.0
19801,18224,1.0
3618,1130,1.0
3619,1130,1.0
3620,1130,-1.0
14474,11772,-1.0
26541,24954,-1.0
34053,33305,-1.0
21100,19478,1.0
10253,6348,1.0
18922,17774,-1.0
13825,10441,-1.0
21073,19454,1.0
21074,19454,1.0
10477,6501,-1.0
10478,6501,-1.0
5955,2553,1.0
5956,2553,1.0
13947,10687,1.0
13948,10687,-1.0
13949,10687,-1.0
19284,17995,1.0
6275,2739,1.0
6276,2739,1.0
6277,2739,-1.0
12538,8853,-1.0
7065,6963,1.0
11061,6963,-1.0
3920,1425,1.0
9925,6045,-1.0
9926,6045,-1.0
20513,18991,-1.0
14471,11764,1.0
27938,26453,1.0
27939,26453,1.0
27940,26453,-1.0
27941,26453,-1.0
27942,26453,-1.0
27943,26453,-1.0
27944,26453,-1.0
8539,4969,1.0
8540,4969,-1.0
8541,4969,-1.0
30385,29662,-1.0
30386,29662,-1.0
31327,31673,-1.0
25403,23757,-1.0
25404,23757,-1.0
14145,11014,-1.0
28921,27758,1.0
28922,27758,-1.0
28923,27758,-1.0
28924,27758,-1.0
20866,19266,1.0
20867,19266,-1.0
1471,1530,1.0
3997,1530,1.0
322,1530,-1.0
3998,1530,-1.0
4457,1890,1.0
12113,8400,1.0
12097,8400,1.0
12114,8400,1.0
12115,8400,1.0
12116,8400,-1.0
12117,8400,-1.0
12118,8400,-1.0
12095,8400,-1.0
25474,23865,-1.0
25657,24139,1.0
24924,23315,-1.0
24925,23315,-1.0
23321,23315,-1.0
21502,19779,1.0
21503,19779,-1.0
3754,1250,-1.0
31851,31492,1.0
31932,31492,1.0
32112,31492,-1.0
32042,31492,-1.0
27925,26425,1.0
27926,26425,-1.0
9152,5474,1.0
5456,5474,1.0
9161,5474,1.0
9162,5474,-1.0
19758,18215,-1.0
19759,18215,-1.0
30201,29489,-1.0
30202,29489,-1.0
13564,10069,-1.0
13565,10069,-1.0
12204,8433,1.0
12205,8433,1.0
8434,8433,1.0
12206,8433,1.0
12207,8433,-1.0
23150,21509,-1.0
23151,21509,-1.0
22738,21190,1.0
22739,21190,1.0
22740,21190,1.0
22741,21190,1.0
22742,21190,-1.0
22743,21190,-1.0
22744,21190,-1.0
16546,15007,-1.0
16547,15007,-1.0
23559,21965,1.0
23560,21965,1.0
32131,31626,1.0
32317,31626,-1.0
6868,2972,1.0
6869,2972,-1.0
6870,2972,-1.0
20913,19320,1.0
20914,19320,-1.0
16016,13916,-1.0
22057,22051,-1.0
23761,22051,-1.0
2150,2459,-1.0
16289,14490,1.0
16290,14490,-1.0
16291,14490,-1.0
16292,14490,-1.0
12395,8726,-1.0
7862,4072,1.0
5766,2421,-1.0
16694,15252,1.0
16695,15252,1.0
16696,15252,-1.0
3286,823,1.0
3287,823,-1.0
24650,22985,1.0
24651,22985,-1.0
32046,31360,-1.0
30008,29122,1.0
30009,29122,-1.0
30010,29122,-1.0
30011,29122,-1.0
30012,29122,-1.0
27997,29122,-1.0
17851,17136,1.0
17852,17136,1.0
17853,17136,1.0
17854,17136,1.0
13960,10709,1.0
13961,10709,-1.0
13962,10709,-1.0
6646,10709,-1.0
20736,19140,1.0
11537,7610,1.0
11538,7610,1.0
27897,26350,1.0
23402,21797,-1.0
23403,21797,-1.0
23404,21797,-1.0
3047,752,1.0
3048,752,1.0
12673,8909,1.0
12674,8909,-1.0
12497,12286,-1.0
32137,31865,-1.0
10213,6303,1.0
10214,6303,-1.0
10215,6303,-1.0
33793,33427,1.0
33794,33427,1.0
33795,33427,1.0
34047,33427,-1.0
33770,33427,-1.0
27023,25722,-1.0
27024,25722,-1.0
27025,25722,-1.0
27728,26130,1.0
26157,29734,-1.0
32377,32220,-1.0
24185,22652,-1.0
9068,5368,1.0
28615,27477,1.0
28616,27477,-1.0
28617,27477,-1.0
28618,27477,-1.0
8661,5109,-1.0
13702,10262,1.0
6121,2617,1.0
614,2617,1.0
6122,2617,1.0
34400,34186,-1.0
11570,7680,-1.0
11571,7680,-1.0
14295,11314,1.0
2714,656,-1.0
2715,656,-1.0
2716,656,-1.0
2717,656,-1.0
5182,2157,1.0
5183,2157,1.0
19565,18131,1.0
19566,18131,-1.0
19567,18131,-1.0
19568,18131,-1.0
19569,18131,-1.0
8613,5051,1.0
13324,9697,1.0
13325,9697,-1.0
4536,1915,1.0
4537,1915,-1.0
3911,1410,1.0
3912,1410,1.0
7561,3660,-1.0
7562,3660,-1.0
29671,28811,-1.0
24253,22700,-1.0
20474,18975,1.0
20475,18975,-1.0
31118,30397,-1.0
15537,13389,-1.0
25303,23683,-1.0
32441,32236,-1.0
32442,32236,-1.0
32458,32236,-1.0
3198,779,-1.0
28898,27717,1.0
14465,11746,-1.0
14466,11746,-1.0
27848,26257,-1.0
3483,917,-1.0
3484,917,-1.0
3485,917,-1.0
11601,7738,1.0
11602,7738,1.0
11603,7738,-1.0
15667,9899,-1.0
31901,30908,-1.0
18619,17362,1.0
18620,17362,-1.0
18621,17362,-1.0
18622,17362,-1.0
18623,17362,-1.0
17327,17362,-1.0
7341,3367,1.0
7342,3367,1.0
7343,3367,-1.0
9599,5912,-1.0
9600,5912,-1.0
17510,16456,-1.0
34061,33403,-1.0
34099,33403,-1.0
33828,33403,-1.0
34069,33403,-1.0
34025,33403,-1.0
13725,10303,-1.0
27668,26090,-1.0
27669,26090,-1.0
17090,15973,1.0
16944,15722,1.0
30757,29963,-1.0
30758,29963,-1.0
17470,16290,-1.0
2973,714,-1.0
6118,2616,-1.0
6119,2616,-1.0
6120,2616,-1.0
32338,32105,-1.0
34309,34194,-1.0
16772,17638,1.0
9615,17638,1.0
8370,4777,1.0
22222,20620,-1.0
6226,2676,-1.0
6227,2676,-1.0
6228,2676,-1.0
27969,26502,-1.0
1144,1135,-1.0
3480,913,1.0
23796,22092,-1.0
31803,31610,-1.0
32565,32490,1.0
32794,32490,-1.0
0,None,0.0
1,None,0.0
2,None,0.0
3,None,0.0
4,None,0.0
5,None,0.0
6,None,0.0
7,None,0.0
8,None,0.0
9,None,0.0
10,None,0.0
11,None,0.0
12,None,0.0
13,None,0.0
14,None,0.0
15,None,0.0
16,None,0.0
17,None,0.0
18,None,0.0
19,None,0.0
20,None,0.0
21,None,0.0
22,None,0.0
23,None,0.0
24,None,0.0
25,None,0.0
15360,13133,-1.0
10597,6565,1.0
10598,6565,1.0
10599,6565,1.0
10600,6565,1.0
10601,6565,-1.0
33230,32852,1.0
33351,32852,-1.0
33273,32852,-1.0
33243,32852,-1.0
33272,32852,-1.0
33274,32852,-1.0
30732,29935,1.0
30733,29935,1.0
30734,29935,1.0
30735,29935,-1.0
30736,29935,-1.0
30737,29935,-1.0
30738,29935,-1.0
30739,29935,-1.0
29118,29935,-1.0
23756,22047,1.0
28485,27349,1.0
28486,27349,-1.0
25951,27349,-1.0
25948,27349,-1.0
13031,9440,1.0
13032,9440,1.0
13033,9440,-1.0
7839,4035,1.0
28120,26811,-1.0
5768,2424,-1.0
5769,2424,-1.0
6643,2883,1.0
6644,2883,1.0
6645,2883,1.0
2882,2883,1.0
6646,2883,1.0
6647,2883,-1.0
6648,2883,-1.0
6649,2883,-1.0
6650,2883,-1.0
6651,2883,-1.0
6652,2883,-1.0
6653,2883,-1.0
6654,2883,-1.0
12658,8887,-1.0
12659,8887,-1.0
12872,9206,1.0
28494,27360,1.0
28495,27360,-1.0
14257,11241,-1.0
20949,19330,-1.0
16725,15316,-1.0
24242,22918,1.0
24243,22918,-1.0
24244,22918,-1.0
24499,22918,-1.0
24500,22918,-1.0
24501,22918,-1.0
24502,22918,-1.0
24246,22918,-1.0
28816,27623,1.0
28817,27623,-1.0
28818,27623,-1.0
28819,27623,-1.0
34459,34253,1.0
16202,14296,1.0
16203,14296,1.0
16204,14296,-1.0
16205,14296,-1.0
16206,14296,-1.0
16207,14296,-1.0
16208,14296,-1.0
16209,14296,-1.0
2385,544,1.0
2386,544,1.0
2387,544,1.0
2388,544,1.0
2389,544,-1.0
2390,544,-1.0
2391,544,-1.0
2392,544,-1.0
15771,13564,-1.0
24632,22966,-1.0
24633,22966,-1.0
22188,20590,-1.0
22189,20590,-1.0
20804,19176,-1.0
19120,17900,1.0
19121,17900,-1.0
19122,17900,-1.0
19123,17900,-1.0
26516,24919,1.0
26517,24919,1.0
26518,24919,1.0
27856,26268,1.0
27857,26268,1.0
27858,26268,-1.0
27859,26268,-1.0
12496,8823,1.0
26486,24866,-1.0
7214,3260,1.0
8329,4714,1.0
8330,4714,-1.0
29332,28371,-1.0
2555,610,1.0
2556,610,1.0
468,22,1.0
469,22,1.0
470,22,1.0
471,22,1.0
472,22,-1.0
473,22,-1.0
474,22,-1.0
475,22,-1.0
476,22,-1.0
477,22,-1.0
29162,28034,-1.0
19326,26911,-1.0
28179,26911,-1.0
28180,26911,-1.0
5394,8997,1.0
12739,8997,1.0
12740,8997,1.0
12741,8997,-1.0
12742,8997,-1.0
22200,20599,-1.0
20001,18426,1.0
17255,18426,1.0
18311,18426,1.0
18309,18426,-1.0
6878,2987,-1.0
6879,2987,-1.0
3277,818,1.0
14286,11298,1.0
14287,11298,-1.0
27609,26071,1.0
27610,26071,1.0
27611,26071,1.0
27612,26071,-1.0
17044,15881,-1.0
11116,7044,1.0
11117,7044,1.0
5297,2204,1.0
29685,28834,1.0
29686,28834,1.0
29687,28834,1.0
29688,28834,1.0
28714,28834,1.0
19962,18394,-1.0
13181,9631,-1.0
12463,8789,-1.0
20490,20484,1.0
20491,20484,1.0
22074,20484,-1.0
22075,20484,-1.0
27714,26123,1.0
7625,3729,-1.0
16257,14405,1.0
16258,14405,1.0
16259,14405,-1.0
16260,14405,-1.0
7695,3831,-1.0
7696,3831,-1.0
13551,10018,-1.0
3933,1460,-1.0
31750,31295,-1.0
13875,10570,-1.0
18884,17688,-1.0
18885,17688,-1.0
17217,19620,1.0
19683,19620,-1.0
21334,19620,-1.0
21335,19620,-1.0
33355,33142,1.0
33430,33142,1.0
33344,33142,1.0
3052,756,1.0
3053,756,1.0
3054,756,-1.0
10348,6408,1.0
18128,17211,1.0
18129,17211,1.0
18130,17211,1.0
18131,17211,1.0
18132,17211,1.0
18133,17211,-1.0
18134,17211,-1.0
18135,17211,-1.0
18136,17211,-1.0
18137,17211,-1.0
18138,17211,-1.0
18139,17211,-1.0
18140,17211,-1.0
2166,518,1.0
2167,518,1.0
2168,518,1.0
2169,518,1.0
2170,518,1.0
2171,518,1.0
32506,32178,-1.0
28429,27224,-1.0
28430,27224,-1.0
13676,10180,-1.0
23447,21855,-1.0
23448,21855,-1.0
13062,9489,-1.0
30452,29754,-1.0
30453,29754,-1.0
30454,29754,-1.0
16107,14109,-1.0
12347,8645,1.0
12348,8645,1.0
12349,8645,-1.0
12350,8645,-1.0
21027,19376,1.0
21028,19376,1.0
26894,25480,-1.0
23586,21979,-1.0
23587,21979,-1.0
23588,21979,-1.0
23589,21979,-1.0
1060,1024,1.0
4442,1877,1.0
4443,1877,-1.0
4444,1877,-1.0
4445,1877,-1.0
4446,1877,-1.0
32342,32115,-1.0
23135,21483,-1.0
22554,20978,-1.0
34182,33559,-1.0
29184,28108,1.0
1730,433,-1.0
1731,433,-1.0
30850,30057,1.0
11091,7009,-1.0
12179,8429,1.0
12180,8429,1.0
12181,8429,-1.0
12182,8429,-1.0
12183,8429,-1.0
12184,8429,-1.0
17534,16509,-1.0
26594,26506,1.0
27970,26506,-1.0
12889,9220,-1.0
18627,17364,-1.0
19523,18094,1.0
19524,18094,1.0
19525,18094,1.0
16318,14570,1.0
16319,14570,1.0
16320,14570,1.0
27900,26359,-1.0
27901,26359,-1.0
27710,26121,1.0
27711,26121,-1.0
27712,26121,-1.0
27713,26121,-1.0
7752,3908,1.0
7753,3908,1.0
7754,3908,1.0
22095,20505,1.0
22096,20505,1.0
17586,16627,-1.0
15063,16627,-1.0
